x,y,z
86718.69441,71988.80574,8
87243.68884,72041.08604,8
87821.02252,72141.32495,8
88333.55028,72235.82875,8
88991.14034,72419.31525,8
89540.04577,72581.38181,8
90073.97352,72700.90141,8
90920.36374,72858.99847,8
91489.13538,72918.06292,8
91976.43098,72972.66436,8
92353.34093,73017.45858,8
92709.00794,73056.6387,8
92993.07156,73086.63311,8
93392.70942,73141.30501,8
93801.52027,73180.28581,8
94135.45455,73213.88578,8
94447.53502,73244.61764,8
94815.86177,73287.17735,8
95332.41875,73343.6334,8
95890.98273,73393.37586,8
96284.31572,73441.88505,8
96630.02428,73500.00138,8
97056.1791,73607.65282,8
97503.63659,73755.29848,8
97930.8698,73906.29204,8
98334.26428,74017.03251,8
98737.5166,74115.30541,8
99106.26982,74195.26786,8
99531.12717,74274.59061,8
99950.98931,74325.9146,8
100238.4189,74381.86593,8
100422.6001,74404.70424,8
100544.3367,74418.90266,8
100716.1569,74451.23381,8
100938.5607,74483.26446,8
101100.2458,74509.2003,8
101303.2705,74544.29295,8
101532.6821,74569.73282,8
101790.1177,74615.3047,8
102097.9064,74656.80695,8
102435.0287,74696.60517,8
102981.2672,74758.95737,8
103476.1779,74797.99809,8
104000.0243,74820.00138,8
104602.8698,74825.25281,8
105154.9355,74832.96106,8
105762.1271,74828.39673,8
106321.6751,74799.57161,8
106815.087,74766.51284,8
107358.1142,74710.44339,8
107807.6329,74655.44016,8
108265.68,74582.8825,8
108728.7427,74512.76154,8
109185.4862,74435.23098,8
109620.9776,74352.95498,8
110009.0345,74266.23208,8
110555.0912,74147.78102,8
111010.2183,74037.84841,8
111344.8058,73964.2046,8
111743.0698,73873.48594,8
112043.8942,73815.7446,8
112330.2986,73757.0593,8
112602.4445,73699.59142,8
112860.5872,73659.45248,8
113114.4157,73605.37675,8
113419.4691,73555.10392,8
113650.8345,73518.83226,8
113942.712,73467.24734,8
114265.2443,73410.92589,8
114481.2573,73374.82929,8
114602.348,73350.05132,8
114701.5733,73331.37197,8
114816.8322,73308.12283,8
114935.082,73290.68889,8
115041.5846,73269.00192,8
115129.1629,73254.84236,8
115209.8883,73240.65044,8
115323.4885,73221.38357,8
115442.0347,73198.06663,8
115555.6121,73176.80317,8
116374.9145,73025.84776,8
117192.9191,72892.14297,8
118025.8744,72766.36963,8
118861.319,72665.16155,8
119777.7071,72577.69774,8
120534.5475,72521.87315,8
121383.5943,72481.51538,8
122202.7186,72462.90092,8
123049.218,72450.00138,8
123480.6839,72450.00138,8
123682.4745,72450.00138,8
124000.0243,72450.00138,8
124155.1815,72450.00138,8
124262.9352,72450.00138,8
124375.5817,72444.52357,8
124460.5036,72444.0563,8
124560.2217,72444.92347,8
124642.0433,72446.51203,8
124785.7934,72447.29762,8
124994.8211,72450.00138,8
125633.2781,72483.45557,8
126199.4399,72517.99766,8
126705.6977,72572.35506,8
127264.3466,72667.11275,8
127893.0876,72796.60255,8
128474.0665,72932.10331,8
129024.922,73062.48118,8
129525.1891,73190.70271,8
130183.3414,73382.72025,8
130560.0243,73500.00138,8
130977.6098,73646.98158,8
131400.5523,73825.282,8
131876.8784,74011.17326,8
132170.9732,74155.41152,8
132506.59,74345.64038,8
132783.0772,74503.74531,8
133058.5408,74691.92687,8
133347.7931,74890.88392,8
133642.3568,75116.20114,8
133945.2823,75369.05849,8
134088.2934,75489.10412,8
134219.2765,75577.46373,8
134345.9185,75672.4849,8
134468.4399,75773.4249,8
134587.0615,75879.54101,8
134702.0041,75990.0905,8
134813.4882,76104.33064,8
134921.7345,76221.5187,8
135026.9638,76340.91195,8
135129.3968,76461.76766,8
135463.2117,76894.76972,8
135767.7647,77348.57165,8
136050.0353,77818.2447,8
136317.0027,78298.86006,8
136575.6464,78785.48897,8
136832.9458,79273.20265,8
137095.8802,79757.07231,8
137371.4289,80232.16918,8
137666.5715,80693.56447,8
137988.2872,81136.3294,8
138451.5804,81682.26706,8
138952.1879,82196.7844,8
139479.3896,82688.72064,8
140022.4656,83166.91502,8
140570.6956,83640.20675,8
141113.3596,84117.43507,8
141639.7375,84607.43919,8
142139.1092,85119.05836,8
142600.7546,85661.13178,8
143013.9537,86242.49869,8
143271.7283,86673.20341,8
143505.987,87117.29595,8
143718.7544,87573.06137,8
143912.0554,88038.78476,8
144087.9149,88512.75121,8
144248.3574,88993.24579,8
144395.4079,89478.55359,8
144531.0911,89966.9597,8
144657.4319,90456.74919,8
144776.4549,90946.20714,8
144866.2086,91368.70496,8
144937.8044,91794.32762,8
144994.4464,92222.52365,8
145039.3391,92652.74164,8
145075.6868,93084.43013,8
145106.6939,93517.03769,8
145135.5647,93950.01287,8
145165.5035,94382.80425,8
145199.7148,94814.86037,8
145241.4028,95245.62981,8
-34451.78798,143882.8537,47
-33242.14284,144175.4746,47
-32018.28315,144383.8156,47
-31539.41299,144423.2494,47
-31060.53418,144418.5873,47
-30581.78899,144376.8329,47
-30103.3197,144304.99,47
-29625.26861,144210.0622,47
-29147.77799,144099.053,47
-28670.99012,143978.9662,47
-28195.0473,143856.8054,47
-27720.09179,143739.5741,47
-27246.26588,143634.2761,47
-26693.58984,143517.4057,47
-26142.31132,143394.0557,47
-25592.33317,143264.8143,47
-25043.55824,143130.2698,47
-24495.88938,142991.0104,47
-23949.22944,142847.6243,47
-23403.48128,142700.6997,47
-22858.54775,142550.8249,47
-22314.33169,142398.5881,47
-21770.73595,142244.5776,47
-21271.70486,142103.3493,47
-20772.19714,141962.6368,47
-20272.78575,141820.9918,47
-19774.04361,141676.9658,47
-19276.54366,141529.1105,47
-18780.85884,141375.9775,47
-18287.56208,141216.1182,47
-17797.22633,141048.0844,47
-17310.42453,140870.4276,47
-16827.7296,140681.6993,47
-16749.7269,140651.3985,47
-16670.29562,140622.2532,47
-16590.27931,140593.2565,47
-16510.52151,140563.4014,47
-16431.86577,140531.6812,47
-16355.15563,140497.0888,47
-16281.23464,140458.6173,47
-16210.94634,140415.2598,47
-16145.13427,140366.0094,47
-16084.64199,140309.8591,47
-15843.25913,140023.3259,47
-15638.50423,139712.1314,47
-15463.81151,139380.6742,47
-15312.61517,139033.3528,47
-15178.34942,138674.5657,47
-15054.44846,138308.7112,47
-14934.34651,137940.1879,47
-14811.47776,137573.3943,47
-14679.27643,137212.7287,47
-14531.17673,136862.5897,47
-14219.24397,136220.2845,47
-13885.74087,135585.7125,47
-13539.44665,134955.7762,47
-13189.14055,134327.3781,47
-12843.60179,133697.4207,47
-12511.60961,133062.8066,47
-12201.94324,132420.4381,47
-11923.3819,131767.2178,47
-11684.70483,131100.0482,47
-11494.69126,130415.8318,47
-11436.02184,130098.3398,47
-11404.29228,129777.6934,47
-11393.73078,129454.5158,47
-11398.56557,129129.4301,47
-11413.02485,128803.0595,47
-11431.33683,128476.027,47
-11447.72973,128148.9559,47
-11456.43176,127822.4693,47
-11451.67114,127497.1903,47
-11427.67606,127173.7419,47
-11380.32824,126749.2861,47
-11330.31577,126323.8334,47
-11275.564,125898.3118,47
-11213.99826,125473.6488,47
-11143.54391,125050.7723,47
-11062.12629,124630.61,47
-10967.67075,124214.0896,47
-10858.10265,123802.1389,47
-10731.34731,123395.6856,47
-10585.3301,122995.6574,47
-10215.34154,122143.3727,47
-9794.750936,121316.4763,47
-9332.649723,120510.3889,47
-8838.129333,119720.5315,47
-8320.281198,118942.3245,47
-7788.196751,118171.1889,47
-7250.967422,117402.5453,47
-6717.684645,116631.8145,47
-6197.439851,115854.4171,47
-5699.324474,115065.774,47
-5588.726372,114879.2263,47
-5481.338136,114690.5223,47
-5375.875826,114500.5309,47
-5271.055503,114310.1205,47
-5165.593231,114120.1599,47
-5058.205066,113931.5178,47
-4947.607072,113745.0628,47
-4832.515309,113561.6636,47
-4711.64584,113382.1888,47
-4583.714724,113207.5072,47
-4189.021896,112692.6757,47
-3789.49577,112176.7011,47
-3382.44716,111664.1729,47
-2965.186874,111159.6805,47
-2535.02573,110667.8134,47
-2089.27454,110193.1613,47
-1625.244117,109740.3135,47
-1140.245275,109313.8597,47
-631.5888272,108918.3892,47
-96.58558563,108558.4917,47
374.8492991,108264.9755,47
866.1928239,107964.361,47
1373.711,107670.1185,47
1893.669833,107395.7183,47
2422.335332,107154.6308,47
2955.973506,106960.3261,47
3490.850361,106826.2746,47
4023.231906,106765.9466,47
4549.38415,106792.8125,47
5065.5731,106920.3424,47
5891.52977,107346.978,47
6569.217256,107952.4665,47
7129.334468,108701.7203,47
7602.580314,109559.6514,47
8019.653706,110491.172,47
8411.253551,111461.1942,47
8808.078763,112434.6303,47
9240.828249,113376.3923,47
9740.200922,114251.3924,47
10336.89569,115024.5429,47
10393.80296,115081.6981,47
10454.32443,115134.8485,47
10517.69912,115184.8498,47
10583.16606,115232.5576,47
10649.96428,115278.8277,47
10717.3328,115324.5157,47
10784.51065,115370.4774,47
10850.73685,115417.5684,47
10915.25044,115466.6444,47
10977.29044,115518.5611,47
11068.15275,115600.4078,47
11157.69282,115683.721,47
11245.98913,115768.3872,47
11333.1201,115854.2931,47
11419.16421,115941.3251,47
11504.1999,116029.3699,47
11588.30563,116118.3139,47
11671.55984,116208.0438,47
11754.041,116298.4461,47
11835.82755,116389.4074,47
12571.9502,117244.966,47
13281.64041,118123.5553,47
13972.59881,119018.388,47
14652.52604,119922.6772,47
15329.12273,120829.6358,47
16010.08952,121732.4767,47
16703.12704,122624.4129,47
17415.93593,123498.6573,47
18156.21683,124348.4229,47
18931.67036,125166.9227,47
19474.24287,125700.7621,47
20028.77542,126222.8448,47
20594.63137,126733.2665,47
21171.17409,127232.1228,47
21757.76696,127719.5094,47
22353.77333,128195.5219,47
22958.55658,128660.2561,47
23571.48009,129113.8075,47
24191.90721,129556.2719,47
24819.20131,129987.7449,47
25102.32928,130172.2849,47
25390.74003,130348.2199,47
25683.55755,130516.9649,47
25979.90579,130679.9349,47
26278.90871,130838.5448,47
26579.6903,130994.2095,47
26881.3745,131148.344,47
27183.0853,131302.3633,47
27483.94665,131457.6824,47
27783.08252,131615.7161,47
29322.05527,132440.0393,47
30862.26446,133262.1124,47
32403.87236,134081.5939,47
33947.04125,134898.1427,47
35491.93344,135711.4173,47
37038.71119,136521.0766,47
38587.53679,137326.7792,47
40138.57253,138128.1838,47
41691.98069,138924.9491,47
43247.92356,139716.7339,47
44364.73957,140273.1251,47
45487.946,140817.0116,47
46615.44712,141352.4623,47
47745.14715,141883.546,47
48874.95034,142414.3316,47
50002.76094,142948.8878,47
51126.4832,143491.2836,47
52244.02135,144045.5877,47
53353.27964,144615.8689,47
54452.16232,145206.1961,47
54707.98647,145351.6802,47
54960.31409,145503.1843,47
55210.03887,145659.1677,47
55458.05449,145818.0895,47
55705.25465,145978.4092,47
55952.53304,146138.5857,47
56200.78335,146297.0785,47
56450.89926,146452.3467,47
56703.77447,146602.8496,47
56960.30267,146747.0463,47
57120.8821,146831.1474,47
57283.60981,146911.037,47
57447.94034,146987.7832,47
57613.32824,147062.4545,47
57779.22804,147136.1189,47
57945.09429,147209.8448,47
58110.38153,147284.7004,47
58274.54429,147361.754,47
58437.03712,147442.0739,47
58597.31457,147526.7283,47
58702.51892,147586.0073,47
58806.46685,147647.4236,47
58909.39814,147710.571,47
59011.55256,147775.043,47
59113.16988,147840.4333,47
59214.48987,147906.3357,47
59315.75231,147972.3439,47
59417.19696,148038.0515,47
59519.06361,148103.0522,47
59621.59202,148166.9397,47
59994.80599,148395.9162,47
60368.20819,148624.6011,47
60741.87475,148852.8618,47
61115.88182,149080.5654,47
61490.30557,149307.5789,47
61865.22213,149533.7697,47
62240.70766,149759.0047,47
62616.8383,149983.1513,47
62993.69021,150206.0765,47
63371.33954,150427.6474,47
63975.1844,150780.0788,47
64579.48723,151131.8098,47
65184.46589,151482.4203,47
65790.33823,151831.49,47
66397.32211,152178.5987,47
67005.63539,152523.3261,47
67615.49594,152865.252,47
68227.1216,153203.9562,47
68840.73025,153539.0183,47
69456.53973,153870.0183,47
69603.16448,153947.6028,47
69750.23721,154024.3434,47
69897.73011,154100.2842,47
70045.61533,154175.4693,47
70193.86504,154249.9427,47
70342.45141,154323.7487,47
70491.34661,154396.9313,47
70640.52281,154469.5346,47
70789.95217,154541.6028,47
70939.60685,154613.1799,47
71086.81842,154685.1995,47
71233.26772,154759.63,47
71379.39915,154835.1846,47
71525.65709,154910.5765,47
71672.48595,154984.519,47
71820.33011,155055.7252,47
71969.63398,155122.9083,47
72120.84196,155184.7816,47
72274.39842,155240.0583,47
72430.74778,155287.4515,47
73221.5746,155479.8037,47
74020.24041,155632.3789,47
74825.44096,155751.3433,47
75635.87203,155842.8635,47
76450.22939,155913.1059,47
77267.20879,155968.2368,47
78085.50602,156014.4227,47
78903.81683,156057.8299,47
79720.83699,156104.625,47
80535.26227,156160.9742,47
80763.99191,156176.6468,47
80992.9514,156188.7511,47
81222.0789,156198.2322,47
81451.31258,156206.0353,47
81680.59061,156213.1054,47
81909.85116,156220.3877,47
82139.03238,156228.8273,47
82368.07246,156239.3692,47
82596.90955,156252.9586,47
82825.48182,156270.5406,47
83533.56618,156332.6504,47
84241.87802,156396.7053,47
84950.0672,156464.2372,47
85657.78355,156536.778,47
86364.67695,156615.8596,47
87070.39724,156703.0139,47
87774.59428,156799.7728,47
88476.91792,156907.6682,47
89177.01802,157028.232,47
89874.54442,157162.996,47
90153.82515,157219.9238,47
90433.75785,157277.6631,47
90713.62445,157337.6613,47
90992.70688,157401.366,47
91270.28708,157470.2245,47
91545.64699,157545.6843,47
91818.06854,157629.1927,47
92086.83366,157722.1972,47
92351.22429,157826.1451,47
92610.52237,157942.484,47
92735.98749,158007.6952,47
92857.31169,158079.9416,47
92975.22572,158157.9818,47
93090.46035,158240.5742,47
93203.74637,158326.4772,47
93315.81453,158414.4494,47
93427.39561,158503.2491,47
93539.22038,158591.6348,47
93652.0196,158678.365,47
93766.52405,158762.1982,47
665.0914504,-52137.39109,36
524.2441143,-51892.00918,36
379.1198518,-51648.69465,36
231.5516181,-51406.56148,36
83.37237814,-51164.72365,36
-63.58491388,-50922.29517,36
-207.4872939,-50678.39001,36
-346.5018057,-50432.12216,36
-478.7954903,-50182.60563,36
-602.5353866,-49928.95438,36
-715.8885344,-49670.28241,36
-823.6122558,-49397.69922,36
-924.040794,-49122.13741,36
-1017.449259,-48843.89629,36
-1104.112763,-48563.27517,36
-1184.306416,-48280.57337,36
-1258.305327,-47996.09018,36
-1326.384611,-47710.12492,36
-1388.819377,-47422.9769,36
-1445.884735,-47134.94542,36
-1497.855797,-46846.32979,36
-1514.651351,-46726.19279,36
-1525.121077,-46605.2602,36
-1530.939725,-46483.74844,36
-1533.782037,-46361.87388,36
-1535.32276,-46239.85293,36
-1537.236641,-46117.90197,36
-1541.198423,-45996.23742,36
-1548.88285,-45875.07565,36
-1561.964671,-45754.63306,36
-1582.11863,-45635.12605,36
-1612.939145,-45511.56944,36
-1652.810758,-45390.34922,36
-1699.2409,-45270.84314,36
-1749.737,-45152.42894,36
-1801.806488,-45034.48439,36
-1852.956795,-44916.38724,36
-1900.695351,-44797.51523,36
-1942.529586,-44677.24613,36
-1975.96693,-44554.95767,36
-1998.514813,-44430.02762,36
-2178.165922,-42538.88645,36
-2242.059352,-40642.57522,36
-2206.472465,-38742.45548,36
-2087.682612,-36839.88876,36
-1901.967156,-34936.23661,36
-1665.603451,-33032.86057,36
-1394.868854,-31131.12219,36
-1106.040722,-29232.383,36
-815.3964139,-27338.00454,36
-539.213286,-25449.34836,36
-512.2951262,-25238.87826,36
-488.421807,-25026.5747,36
-465.1794751,-24813.41375,36
-440.1542724,-24600.37147,36
-410.9323446,-24388.42392,36
-375.0998334,-24178.54717,36
-330.2428867,-23971.71726,36
-273.9476452,-23768.91027,36
-203.8002528,-23571.10226,36
-117.386855,-23379.26928,36
-52.10078011,-23261.69547,36
21.45439126,-23149.17235,36
102.2713648,-23041.27778,36
189.3428473,-22937.5896,36
281.6615434,-22837.68565,36
378.220159,-22741.14378,36
478.0114026,-22647.54185,36
580.0279772,-22556.4577,36
683.2625913,-22467.46919,36
786.7079498,-22380.15415,36
1546.282065,-21756.32468,36
2321.813338,-21148.05882,36
3113.246764,-20557.99736,36
3920.527336,-19988.78112,36
4743.600042,-19443.05092,36
5582.409879,-18923.44757,36
6436.901835,-18432.61188,36
7307.020902,-17973.18467,36
8192.712074,-17547.80676,36
9093.920341,-17159.11895,36
9616.882534,-16962.44269,36
10148.58921,-16791.60818,36
10687.75791,-16643.55058,36
11233.10617,-16515.20506,36
11783.35153,-16403.50677,36
12337.21154,-16305.39087,36
12893.40372,-16217.79254,36
13450.64563,-16137.64692,36
14007.6548,-16061.88919,36
14563.14877,-15987.4545,36
15194.69758,-15898.14935,36
15829.14072,-15804.28442,36
16465.63787,-15711.98363,36
17103.34874,-15627.37088,36
17741.43302,-15556.5701,36
18379.05042,-15505.70519,36
19015.36062,-15480.90006,36
19649.52334,-15488.27863,36
20280.69827,-15533.9648,36
20908.0451,-15624.08249,36
21453.13861,-15738.3045,36
21993.93129,-15880.21119,36
22528.92085,-16048.75154,36
23056.60496,-16242.87457,36
23575.48133,-16461.52925,36
24084.04765,-16703.6646,36
24580.80162,-16968.22961,36
25064.24093,-17254.17327,36
25532.86327,-17560.44459,36
25985.16635,-17885.99257,36
26509.76156,-18314.43228,36
27002.21355,-18777.70447,36
27467.19277,-19270.45628,36
27909.36965,-19787.33488,36
28333.41463,-20322.98743,36
28743.99814,-20872.06107,36
29145.79062,-21429.20296,36
29543.46251,-21989.06027,36
29941.68425,-22546.28015,36
30345.12627,-23095.50975,36
30484.14268,-23280.92665,36
30622.83478,-23466.9364,36
30760.47834,-23653.89709,36
30896.34917,-23842.16681,36
31029.72304,-24032.10367,36
31159.87574,-24224.06574,36
31286.08306,-24418.41115,36
31407.62079,-24615.49797,36
31523.7647,-24815.6843,36
31633.79059,-25019.32824,36
31915.80766,-25594.6166,36
32173.75795,-26180.64972,36
32412.38599,-26775.33298,36
32636.43631,-27376.57175,36
32850.65343,-27982.27139,36
33059.78187,-28590.33727,36
33268.56614,-29198.67477,36
33481.75079,-29805.18924,36
33704.08032,-30407.78607,36
33940.29927,-31004.37061,36
34062.33795,-31307.48045,36
34180.82999,-31612.73291,36
34297.90409,-31918.94998,36
34415.68892,-32224.95365,36
34536.31316,-32529.56591,36
34661.90551,-32831.60875,36
34794.59464,-33129.90415,36
34936.50924,-33423.27411,36
35089.77798,-33710.54062,36
35256.52956,-33990.52567,36
35449.18043,-34278.26006,36
35655.36348,-34556.04399,36
35872.81111,-34825.52831,36
36099.25574,-35088.36386,36
36332.42977,-35346.20149,36
36570.06559,-35600.69206,36
36809.89562,-35853.4864,36
37049.65226,-36106.23538,36
37287.06791,-36360.58984,36
37519.87498,-36618.20063,36
37935.9927,-37086.01749,36
38354.46255,-37551.72448,36
38774.7984,-38015.75815,36
39196.51413,-38478.55504,36
39619.12361,-38940.5517,36
40042.14073,-39402.1847,36
40465.07935,-39863.89057,36
40887.45335,-40326.10587,36
41308.77662,-40789.26715,36
41728.56302,-41253.81095,36
41916.33639,-41458.08783,36
42107.65767,-41659.61434,36
42300.92963,-41859.63793,36
42494.55505,-42059.40606,36
42686.93672,-42260.16618,36
42876.4774,-42463.16574,36
43061.57989,-42669.65218,36
43240.64696,-42880.87297,36
43412.08139,-43098.07556,36
43574.28597,-43322.50739,36
44052.09681,-44039.82653,36
44509.71,-44770.9262,36
44947.78584,-45514.68399,36
45366.98466,-46269.97751,36
45767.96676,-47035.68434,36
46151.39247,-47810.68208,36
46517.92211,-48593.84834,36
46868.21598,-49384.06071,36
47202.93441,-50180.19678,36
47522.73772,-50981.13416,36
47667.26051,-51374.69047,36
47797.97854,-51772.8269,36
47917.23078,-52174.76137,36
48027.35619,-52579.71178,36
48130.69374,-52986.89603,36
48229.58239,-53395.53203,36
48326.36111,-53804.83768,36
48423.36887,-54214.0309,36
48522.94462,-54622.32958,36
48627.42733,-55028.95164,36
48740.00387,-55454.98971,36
48851.59574,-55881.28576,36
-41394.2569,157325.8175,58
-40580.13579,157422.0016,58
-39755.52427,157435.1888,58
-38922.89739,157380.9997,58
-38084.73018,157275.0547,58
-37243.49771,157132.9743,58
-8617.130902,150961.6513,58
-8042.231434,150703.0819,58
-7482.531877,150411.6636,58
-7201.670744,150243.5788,58
-6930.017233,150061.1185,58
-6666.723716,149865.9919,58
-6410.942565,149659.9076,58
-6161.826156,149444.5749,58
-5918.52686,149221.7025,58
-5680.197053,148992.9995,58
-5445.989106,148760.1748,58
-5215.055395,148524.9374,58
-4986.548291,148288.9963,58
-4376.965223,147632.7812,58
-3790.552394,146956.3477,58
-3223.058225,146263.3936,58
-2670.231143,145557.6164,58
-2127.819571,144842.7137,58
-1591.571934,144122.3832,58
-1057.236656,143400.3223,58
-520.5621621,142680.2288,58
22.70312383,141965.8002,58
576.8107766,141260.7342,58
698.6172068,141095.8161,58
812.6034139,140920.3606,58
922.2098158,140738.9553,58
1030.876835,140556.1884,58
1142.044891,140376.6475,58
1259.154407,140204.9207,58
1385.645805,140045.5958,58
1524.959504,139903.2606,58
1680.535926,139782.5032,58
1855.815492,139687.9113,58
2037.942895,139628.997,58
2225.199902,139602.2554,58
2416.695064,139601.7809,58
2611.53693,139621.6682,58
2808.83405,139656.012,58
3007.694974,139698.9068,58
3207.22825,139744.4473,58
3406.54243,139786.728,58
3604.746063,139819.8437,58
3800.947696,139837.8889,58
4325.835512,139853.5126,58
4851.223513,139856.9056,58
5376.937941,139851.8178,58
5902.805041,139841.9994,58
6428.651056,139831.2004,58
6954.302229,139823.1709,58
7479.584803,139821.6611,58
8004.325024,139830.4209,58
8528.349133,139853.2004,58
9051.483375,139893.7499,58
9161.827174,139904.7724,58
9272.319458,139916.7342,58
9382.782913,139930.0413,58
9493.040224,139945.0994,58
9602.914078,139962.3145,58
9712.227158,139982.0923,58
9820.802152,140004.8388,58
9928.461747,140030.9597,58
10035.02862,140060.8611,58
10140.32547,140094.9486,58
10760.6927,140333.6252,58
11365.37081,140607.8238,58
11957.64101,140910.2441,58
12540.78447,141233.5862,58
13118.08238,141570.5497,58
13692.81592,141913.8345,58
14268.26628,142256.1404,58
14847.71464,142590.1674,58
15434.44219,142908.6152,58
16031.73011,143204.1836,58
16292.43493,143321.8414,58
16555.63974,143433.7585,58
16820.75434,143541.2944,58
17087.18853,143645.8085,58
17354.35211,143748.6603,58
17621.65487,143851.2092,58
17888.50663,143954.8147,58
18154.31717,144060.8363,58
18418.4963,144170.6333,58
18680.45381,144285.5653,58
19165.1349,144513.1082,58
19644.54211,144752.009,58
20120.20001,144998.9482,58
20593.63315,145250.6059,58
21066.36612,145503.6627,58
21539.92347,145754.7988,58
22015.82978,146000.6946,58
22495.60961,146238.0304,58
22980.78752,146463.4866,58
23472.88809,146673.7435,58
24507.65019,147066.2957,58
25557.54031,147417.593,58
26618.54485,147738.502,58
27686.65023,148039.8891,58
28757.84287,148332.6208,58
29828.10917,148627.5635,58
30893.43557,148935.5836,58
31949.80846,149267.5476,58
32993.21426,149634.322,58
34019.6394,150046.7732,58
35674.12091,150786.4261,58
37310.37288,151566.2091,58
38929.49608,152382.5877,58
40532.59128,153232.0275,58
42120.75926,154110.9937,58
43695.10078,155015.9521,58
45256.71661,155943.3679,58
46806.70753,156889.7067,58
48346.17431,157851.434,58
49876.21771,158825.0152,58
50522.24372,159260.6143,58
51151.46013,159721.2935,58
51768.62679,160199.8581,58
52378.50355,160689.1132,58
52985.85027,161181.8641,58
53595.42678,161670.9158,58
54211.99295,162149.0737,58
54840.30862,162609.1428,58
55485.13364,163043.9283,58
56151.22785,163446.2356,58
56480.81035,163621.3672,58
56817.92027,163780.9135,58
57161.01927,163928.1022,58
57508.56902,164066.1607,58
57859.03116,164198.3166,58
58210.86737,164327.7975,58
58562.53929,164457.8308,58
58912.50861,164591.6442,58
59259.23696,164732.4652,58
59601.18603,164883.5213,58
60078.6715,165109.3507,58
60553.04339,165341.5599,58
61024.85115,165579.0231,58
61494.64425,165820.6142,58
61962.97215,166065.2076,58
62430.38432,166311.6774,58
62897.43022,166558.8976,58
63364.65931,166805.7425,58
63832.62107,167051.0862,58
64301.86494,167293.8028,58
18230.0807,-40401.94427,47
18107.06802,-40228.29711,47
17987.15683,-40052.05608,47
17869.01792,-39874.33285,47
17751.32207,-39696.23907,47
17632.74006,-39518.8864,47
17511.94268,-39343.38651,47
17387.60071,-39170.85105,47
17258.38492,-39002.39169,47
17122.96611,-38839.12008,47
16980.01506,-38682.14789,47
16880.00129,-38574.08866,47
16779.68867,-38461.11396,47
16678.07081,-38346.577,47
16574.14132,-38233.83095,47
16466.89379,-38126.22903,47
16355.32185,-38027.12442,47
16238.41908,-37939.87033,47
16115.17911,-37867.81995,47
15984.59552,-37814.32648,47
15845.66193,-37782.74311,47
15711.00936,-37773.58446,47
15574.54328,-37781.49765,47
15437.84553,-37805.20706,47
15302.49793,-37843.43709,47
15170.0823,-37894.91212,47
15042.18048,-37958.35656,47
14920.37429,-38032.49479,47
14806.24554,-38116.0512,47
14701.37607,-38207.7502,47
14607.3477,-38306.31616,47
14553.67011,-38380.06423,47
14512.59925,-38460.47449,47
14481.91039,-38546.37127,47
14459.37879,-38636.57888,47
14442.77973,-38729.92162,47
14429.88846,-38825.22382,47
14418.48025,-38921.30978,47
14406.33036,-39017.00381,47
14391.21406,-39111.13024,47
14370.90661,-39202.51338,47
-38968.92662,196644.6733,86
-38700.69283,196542.7046,86
-38422.79812,196437.8428,86
-38141.73177,196326.789,86
-37863.98305,196206.2439,86
-37596.04124,196072.9085,86
-37344.39562,195923.4836,86
-37115.53548,195754.6702,86
-36915.95009,195563.1692,86
-36752.12873,195345.6813,86
-36630.56067,195098.9076,86
-36587.73462,194931.7762,86
-36579.64249,194762.2039,86
-36600.76434,194590.8246,86
-36645.58024,194418.2723,86
-36708.57022,194245.1808,86
-36784.21434,194072.1841,86
-36866.99267,193899.9162,86
-36951.38524,193729.0109,86
-37031.87212,193560.1021,86
-37102.93335,193393.8238,86
-37157.99945,193260.4291,86
-37217.42062,193128.9858,86
-37280.491,192999.1823,86
-37346.50474,192870.7071,86
-37414.75598,192743.2489,86
-37484.53886,192616.4961,86
-37555.14753,192490.1373,86
-37625.87613,192363.8611,86
-37696.01881,192237.3558,86
-37764.86972,192110.3101,86
-37781.74393,192075.5523,86
-37796.91633,192039.1746,86
-37811.15624,192001.8928,86
-37825.23297,191964.423,86
-37839.91584,191927.4811,86
-37855.97417,191891.783,86
-37874.17729,191858.0446,86
-37895.29449,191826.9819,86
-37920.09512,191799.3108,86
-37949.34848,191775.7472,86
-38216.16659,191632.9311,86
-38500.96969,191541.6718,86
-38800.36275,191491.6051,86
-39110.95072,191472.3673,86
-39429.33853,191473.5941,86
-39752.13114,191484.9217,86
-40075.93351,191495.986,86
-40397.35057,191496.4229,86
-40712.98729,191475.8685,86
-41019.44861,191423.9587,86
-41570.93877,191273.9052,86
-42113.00426,191092.2368,86
-42648.02649,190886.966,86
-43178.38689,190666.1055,86
-43706.46688,190437.6675,86
-44234.64788,190209.6648,86
-44765.31131,189990.1098,86
-45300.8386,189787.015,86
-45843.61117,189608.393,86
-46396.01043,189462.2562,86
-46828.80365,189380.919,86
-47266.39903,189327.9769,86
-47707.50111,189295.9469,86
-48150.81443,189277.3458,86
-48595.04351,189264.6904,86
-49038.8929,189250.4975,86
-49481.06713,189227.284,86
-49920.27072,189187.5667,86
-50355.20822,189123.8625,86
-50784.58415,189028.6882,86
-51117.40357,188925.4215,86
-51441.84162,188798.9295,86
-51759.87399,188654.6094,86
-52073.47637,188497.8582,86
-52384.62446,188334.0732,86
-52695.29394,188168.6515,86
-53007.46052,188006.9901,86
-53323.09988,187854.4863,86
-53644.18771,187716.5372,86
-53972.69971,187598.5399,86
